Date,Asset1,Asset2,Spread,ZScore
2020-06-23,76.7098388671875,67.80886840820312,5.0673795000722635,1.8411591548169122
2020-06-24,74.95259094238281,66.14037322998047,5.072955536441128,1.7971908145675108
2020-06-25,76.03509521484375,66.67988586425781,5.585445695901697,2.048616200122253
2020-06-26,74.86563110351562,66.20032501220703,4.922654526677277,1.6063400798373932
2020-06-29,75.12551879882812,66.64990997314453,4.707539865334411,1.4456692377526619
2020-06-30,76.5748519897461,68.31840515136719,4.394049095078827,1.232882012039022
2020-07-01,77.43445587158203,68.32839965820312,5.243093428190576,1.7068913868051714
2020-07-02,77.88424682617188,68.82794952392578,5.165092343228366,1.623280169382078
2020-07-06,78.92376708984375,69.26754760742188,5.740161738244822,1.9155461312365845
2020-07-07,78.59391784667969,68.17853546142578,6.5608922090814445,2.317540794956816
2020-07-08,79.54348754882812,68.64810943603516,7.0143404571261385,2.4796562996166323
2020-07-09,79.68342590332031,67.36927032470703,8.505417404860495,3.1297458314914737
2020-07-10,79.62345123291016,68.16854858398438,7.600977083311875,2.5325822523232895
2020-07-13,77.58438873291016,67.049560546875,6.744164882760884,2.020215659517124
2020-07-14,78.84380340576172,68.5282211303711,6.4413225344046054,1.8117834237171302
2020-07-15,79.67342376708984,70.07682037353516,5.634793215628264,1.3695982000406826
2020-07-16,79.14366912841797,69.7870864868164,5.41115263981861,1.2305269641824137
2020-07-17,79.92330932617188,70.70625305175781,5.2196609660891795,1.1105748293843953
2020-07-20,81.54257202148438,70.7362289428711,6.807253075953355,1.8632226744838978
2020-07-21,81.13275146484375,71.42561340332031,5.669073539794951,1.2669902817345224
2020-07-22,81.6725082397461,71.985107421875,5.61770516497279,1.215590604160601
2020-07-23,80.43307495117188,71.71534729003906,4.663282963260869,0.7254740289777901
2020-07-24,79.6634292602539,71.0859146118164,4.558655080964016,0.6592292179963469
2020-07-27,80.96283721923828,71.69536590576172,5.214156268051411,0.966795420170759
2020-07-28,79.93331146240234,70.79618072509766,5.1346513459746745,0.9087183099119638
2020-07-29,81.30267333984375,72.22489166259766,4.994529763656487,0.8216632122122526
2020-07-30,81.64252471923828,71.83524322509766,5.746058450258175,1.1751328126940765
2020-07-31,81.91239166259766,71.58546447753906,6.279825443755698,1.4146525662039355
2020-08-03,83.00189971923828,72.81436157226562,6.070960407878189,1.2851426587087629
2020-08-04,83.09185791015625,72.93424987792969,6.034252378451285,1.24294813451619
2020-08-05,83.63160705566406,74.12318420410156,5.317850504889265,0.8647539838453857
2020-08-06,83.49166870117188,74.54280090332031,4.734572318465808,0.5527193624270185
2020-08-07,82.72203063964844,75.03235626220703,3.447701766114477,-0.13510322303272387
2020-08-10,82.1123046875,75.32209777832031,2.531853690379606,-0.6399457233133377
2020-08-11,81.26270294189453,75.43199157714844,1.5661452731534524,-1.1849715608694917
2020-08-12,82.6420669555664,75.70175170898438,2.660498199963044,-0.6164882914946459
2020-08-13,83.09185791015625,75.99148559570312,2.8041750916906665,-0.5458440477035025
2020-08-14,82.74201965332031,75.7417221069336,2.718220763544437,-0.6065294359774169
2020-08-17,83.77154541015625,76.28123474121094,3.17773240738002,-0.3658518110585239
2020-08-18,83.9714584350586,76.21128845214844,3.4515461519031874,-0.224332098924395
2020-08-19,83.5416488647461,76.21128845214844,3.0217365815906874,-0.4867835901592153
2020-08-20,83.75155639648438,76.07142639160156,3.3794133096737795,-0.2944676682806867
2020-08-21,83.69158172607422,75.94154357910156,3.4566644083326707,-0.2661059390618127
2020-08-24,83.66159057617188,76.31120300292969,3.036115048671533,-0.5323779093231195
2020-08-25,84.23133087158203,76.85071563720703,3.035841231081335,-0.5541989805370937
2020-08-26,85.54073333740234,77.440185546875,3.722447961728818,-0.1532674747487115
2020-08-27,85.29084777832031,77.57007598876953,3.3353285728535127,-0.4137608981611562
2020-08-28,85.90057373046875,78.06961822509766,3.4172705461740946,-0.37887322377856547
2020-08-31,86.42032623291016,77.67997741699219,4.348692295098445,0.20049661863305424
2020-09-01,87.34989929199219,79.02875518798828,3.8532341020416965,-0.14234423130668583
2020-09-02,88.63931274414062,79.81803894042969,4.308741451775845,0.14680640768740544
2020-09-03,84.38126373291016,75.93154907226562,4.156905963892797,0.039373831392589057
2020-09-04,82.88195037841797,75.81165313720703,2.784266890469695,-0.8704078379322511
2020-09-08,80.55301666259766,74.34298706054688,2.0070306471330355,-1.3607008930183617
2020-09-09,82.32221221923828,76.15135192871094,1.865624985531099,-1.426503087497492
2020-09-10,81.10276794433594,75.40202331542969,1.4378728003189707,-1.663193165252571
2020-09-11,81.0128173828125,75.38204193115234,1.3690332755196692,-1.6644843978834445
2020-09-14,82.33220672607422,76.59095764160156,1.4111605629874049,-1.5971097360406863
2020-09-15,83.3217544555664,76.69086456298828,2.2951531088588695,-1.0230798089501736
2020-09-16,82.69204711914062,76.69086456298828,1.6654457724330882,-1.3875167979087308
2020-09-17,81.87242126464844,76.38114166259766,1.1730530782514705,-1.6527992506867613
2020-09-18,81.4326171875,75.82164764404297,1.3243741508275377,-1.5421767005480478
2020-09-21,81.39263916015625,74.03813171386719,3.1687435629518035,-0.4284292424692824
2020-09-22,82.4721450805664,74.84746551513672,3.3931597977055787,-0.29483581898646943
2020-09-23,80.60299682617188,73.03897094726562,3.4347497938653078,-0.27467159858551043
2020-09-24,80.52999877929688,72.9090805053711,3.498985576783568,-0.23428004494170054
2020-09-25,82.26000213623047,74.32788848876953,3.7299682939911634,-0.09199751915562525
2020-09-28,83.69000244140625,76.25627899169922,3.1225560675435986,-0.4563345643864435
2020-09-29,83.69999694824219,76.08642578125,3.3120064776210967,-0.3331486300520514
2020-09-30,83.97000122070312,76.19633483886719,3.46588795701291,-0.238422596002773
2020-10-01,85.06999969482422,76.8158187866211,3.911379806891759,0.03405189209519099
2020-10-02,84.08999633789062,76.53604888916016,3.2269632069930765,-0.37709848543856334
2020-10-05,85.77999877929688,78.39449310302734,2.953453836396818,-0.5338561540823455
2020-10-06,84.95999908447266,78.54437255859375,1.9751012143309623,-1.1093540894646279
2020-10-07,86.41000366210938,80.40281677246094,1.4615939799651727,-1.3899701143963092
2020-10-08,86.70999908447266,80.4627685546875,1.6982482314318048,-1.2285652235431654
2020-10-09,87.80000305175781,81.72171783447266,1.458127913508335,-1.3491506134107072
2020-10-12,88.6500015258789,81.61180114746094,2.424257241422765,-0.7664139796239421
2020-10-13,89.44999694824219,81.00231170654297,3.868199739304117,0.08331042527455604
2020-10-14,88.72000122070312,81.10222625732422,3.032640767420105,-0.40423926253367753
2020-10-15,88.61000061035156,81.23213195800781,2.785390205826843,-0.5567493262367338
2020-10-16,88.4800033569336,81.09223937988281,2.8031943916505355,-0.565161314201216
2020-10-19,87.62000274658203,79.76335906982422,3.3472026646799975,-0.2537599467736946
2020-10-20,87.47000122070312,80.41281127929688,2.5110319898347484,-0.7639623425441221
2020-10-21,86.83000183105469,78.82413482666016,3.549525264602309,-0.141549947766288
2020-10-22,87.01000213623047,78.70423126220703,3.8562079115714027,0.03788644566593349
2020-10-23,87.7699966430664,79.3736801147461,3.908906111268408,0.05552159432400417
2020-10-26,86.37000274658203,77.2854232788086,4.715229161648963,0.5383790242687884
2020-10-27,86.75,76.3462142944336,6.087533809068148,1.3808691020073036
2020-10-28,84.31999969482422,74.71756744384766,5.378256302480878,0.9126340110033976
2020-10-29,84.70999908447266,75.48693084716797,4.955396140645448,0.6276292887965629
2020-10-30,82.44000244140625,73.76836395263672,4.501125991788314,0.3258609885821472
2020-11-02,83.12000274658203,75.76669311523438,3.069821106444138,-0.5959851208382879
2020-11-03,84.94999694824219,78.34454345703125,2.1762255667903787,-1.1495334208777659
2020-11-04,88.44000244140625,78.74420166015625,5.243978082574671,0.7992125491164206
