Date,Open,Close,Volume,Returns,Range,MA_12,MA_21,HMM,MA_Signal,HMM_Signal,Main_Signal,lrets_bench,bench_prod,bench_prod_exp,lrets_strat,lrets_prod,strat_prod_exp
2007-11-26,123.68054821950089,122.24639892578125,3753664,-0.0036395609643561366,0.032624092968895235,120.40504264831543,124.5765366327195,2,0.0,0,0.0,-0.0036462002807226756,1.8496756509648589,5.357757055773648,-0.0,1.9106968408801144,5.757796266860842
2007-11-27,122.11759291679526,123.62043762207031,6008168,0.011239911427765481,0.02337115082438923,120.5796610514323,123.8809305826823,1,0.0,1,0.0,0.011177213002373185,1.8608528639672322,5.429217681959796,0.0,1.9106968408801144,5.757796266860842
2007-11-28,123.66337121045336,123.87805938720703,3686566,0.0020839738969724575,0.01638657402089483,121.10780652364095,123.17755308605376,2,0.0,0,0.0,0.002081805435526245,1.8629346694027584,5.442616003786954,0.0,1.9106968408801144,5.757796266860842
2007-11-29,124.86564908472583,123.35420227050781,10588517,-0.004228812747718247,0.04089634404879994,121.46419588724773,122.7722927275158,1,0.0,1,0.0,-0.004237779464318029,1.8586968899384404,5.415371387101486,-0.0,1.9106968408801144,5.757796266860842
2007-11-30,124.35037803705514,125.80170440673828,7545960,0.01984125462433184,0.04201679641401723,121.819154103597,122.5645504906064,2,0.0,0,0.0,0.019646982462907754,1.8783438724013481,5.5426604043026195,0.0,1.9106968408801144,5.757796266860842
2007-12-03,126.41143659138928,126.43720245361328,2513799,0.005051585349116872,0.021340347505544477,122.35159301757812,122.4762191772461,1,0.0,1,0.0,0.005038868899355068,1.8833827413007032,5.575711211745241,0.0,1.9106968408801144,5.757796266860842
2007-12-04,126.58319225843543,127.32173156738281,3294212,0.006995797887050292,0.024232844156271582,122.98422114054362,122.36580439976284,2,1.0,0,0.0,0.0069714408250873714,1.8903541821257905,5.621713558346221,0.0,1.9106968408801144,5.757796266860842
2007-12-05,127.78548406793891,132.66331481933594,7361632,0.04195342920800749,0.05362900571777174,123.97610410054524,122.62957073393322,0,1.0,1,0.0,0.04109724867404172,1.9314514307998323,5.899517149352003,0.0,1.9106968408801144,5.757796266860842
2007-12-06,133.1957529276034,133.18716430664062,4215365,0.003948713990888031,0.024566034074632093,124.93506685892741,123.08758254278274,1,1.0,1,1.0,0.003940938282441445,1.9353923690822736,5.926761369250021,-0.0006449228738401611,1.9100519180062743,5.7534394145394625
2007-12-07,133.1098796336442,131.78736877441406,5887473,-0.010509988252349722,0.027808761786864977,126.02284685770671,123.47198558989025,2,1.0,0,1.0,-0.0105656082323534,1.9248267608499203,5.853961188632374,-0.003878492433750859,1.9061734255725233,5.7272969802562255
2007-12-10,132.59461384577315,131.64137268066406,2720656,-0.0011078155297258307,0.04382249091629231,127.05265871683757,123.95371682303292,1,1.0,1,0.0,-0.001108429610917462,1.923718331239003,5.846368263987469,-0.0,1.9061734255725233,5.7272969802562255
2007-12-11,132.25110519444354,133.14422607421875,3528126,0.011416269543164992,0.021419200008203187,127.92359860738118,124.69676026843842,2,1.0,0,1.0,0.011351595695295088,1.935069926934298,5.92452824948092,0.008921088288981974,1.9150945138615054,5.787580287107194
2007-12-12,133.43620732078264,132.2596893310547,3474095,-0.006643448005555941,0.023621978128541166,128.7580394744873,125.32448214576358,1,1.0,1,0.0,-0.006665613932924702,1.9284043130013733,5.87852550609249,-0.0,1.9150945138615054,5.787580287107194
2007-12-13,131.39232129476974,131.07456970214844,5974317,-0.008960550526773248,0.050540090643529156,129.37921714782715,125.77840423583984,2,1.0,0,1.0,-0.009000937701543265,1.91940337529983,5.816890130745451,-0.006557255208155693,1.9085372586533498,5.743217997302589
2007-12-14,130.53356692446047,127.93148803710938,4704394,-0.02397933994505075,0.03523032160186923,129.71700286865234,126.15381150018601,1,1.0,1,0.0,-0.024271524703998053,1.8951318505958321,5.653425604932245,-0.0,1.9085372586533498,5.743217997302589
2007-12-17,127.75112459189694,120.52884674072266,6631127,-0.05786410687444998,0.08652178955525391,129.48155657450357,126.19184257870629,3,1.0,0,1.0,-0.059605754592072686,1.8355260960037594,5.268431074647244,-0.04777554472138348,1.8607617139319663,5.428631685248569
2007-12-18,121.79124680621736,120.60614013671875,3498376,0.0006412854522899192,0.032998545939094015,129.0485928853353,126.18448166620163,2,1.0,0,0.0,0.0006410799166409133,1.8361671759204004,5.272450928304097,0.0,1.8607617139319663,5.428631685248569
2007-12-19,122.97634953953823,118.6309585571289,8621164,-0.016377122900631647,0.053141512296685844,128.39807256062826,126.03930773053851,1,1.0,1,0.0,-0.01651271037116043,1.81965446554924,5.169726228563079,-0.0,1.8607617139319663,5.428631685248569
2007-12-20,118.85424070257923,121.97159576416016,6920606,0.028159910765809926,0.03309256805784444,127.9522279103597,126.19347853887649,2,1.0,0,1.0,0.027770710155174176,1.847425175704414,5.343465168608892,0.04934055853743736,1.9101022724694037,5.753779488917519
2007-12-24,124.86565918372527,125.44963073730469,2576999,0.028515122322983588,0.02329145469144067,127.35108757019043,126.48709760393415,1,1.0,1,0.0,0.028116133282299997,1.875541308986714,5.52434985384336,0.0,1.9101022724694037,5.753779488917519
2007-12-26,126.41143291927418,129.1766815185547,3848858,0.02970953967217782,0.03493151559040064,127.01688067118327,126.7958468482608,2,1.0,0,1.0,0.029276762153703825,1.9048180711404177,5.718185284661287,0.02681128497655135,1.936913557445955,5.93730629641975
2007-12-27,129.84652977926586,126.54025268554688,5734292,-0.020409479497498273,0.03910310181281562,126.57962099711101,127.0003160749163,1,0.0,1,0.0,-0.020620630857334538,1.8841974402830832,5.581070619833598,-0.0,1.936913557445955,5.93730629641975
2007-12-28,125.72443537394338,125.26927947998047,3951660,-0.010044022977611533,0.07514535226890273,126.04861323038737,127.0788323538644,1,0.0,1,0.0,-0.01009480449636995,1.8741026357867132,5.514970195310704,0.0,1.936913557445955,5.93730629641975
2007-12-31,127.78547044684295,127.42478942871094,4297507,0.017207011628696645,0.016371139561887293,125.57199350992839,127.24772426060268,2,0.0,0,0.0,0.017060647609998713,1.891163283396712,5.627073363222029,-0.0,1.936913557445955,5.93730629641975
2008-01-01,127.44199490217565,130.93719482421875,6914777,0.027564537569613634,0.04002716577475396,125.46178563435872,127.60881914411273,0,0.0,1,0.0,0.027191475702497754,1.9183547590992098,5.809745575919148,0.0,1.936913557445955,5.93730629641975
2008-01-02,131.71008514883334,136.2959442138672,10611582,0.04092610504480776,0.058432944335885306,125.89690017700195,128.1085448492141,0,0.0,1,0.0,0.040110802526186484,1.9584655616253963,6.08844193868763,0.0,1.936913557445955,5.93730629641975
2008-01-03,137.40372096521114,135.9609832763672,10581493,-0.0024576001834243355,0.04608685462111861,126.56602478027344,128.5620582217262,1,0.0,1,0.0,-0.002460625039696311,1.9560049365857,6.071021382478919,0.0,1.936913557445955,5.93730629641975
2008-01-04,137.40374036184954,134.25204467773438,9271718,-0.012569330976071713,0.06866364938143321,127.70962460835774,128.89207313174293,1,0.0,1,0.0,-0.012648993254961832,1.9433559433307381,5.982143374383661,-0.0,1.936913557445955,5.93730629641975
2008-01-07,134.48390539828537,134.8961181640625,7606509,0.0047974948007249996,0.05871560973420764,128.90045611063638,128.99839710053942,2,0.0,0,0.0,0.00478602349692653,1.9481419668276647,6.015640170920183,0.0,1.936913557445955,5.93730629641975
2008-01-08,135.6862025903904,133.09271240234375,7345470,-0.013368848461046356,0.04455189327236786,130.1056022644043,128.993899390811,1,1.0,1,0.0,-0.01345901604184978,1.934682950785815,5.921849140617923,-0.0,1.936913557445955,5.93730629641975
2008-01-09,131.73582916599577,132.2854461669922,6054977,-0.006065442808853239,0.04376655752053327,130.96508979797363,129.01761736188615,2,1.0,0,1.0,-0.006083912328836914,1.928599038456978,5.879865060523994,0.02064582329635666,1.9575593807423117,6.082021437618958
2008-01-10,134.48389423681303,128.6785888671875,17651909,-0.027265715196300055,0.07781213151814614,131.23416964213052,128.87653241838728,3,1.0,0,0.0,-0.027644322679791562,1.9009547157771864,5.692280619194771,-0.0,1.9575593807423117,6.082021437618958
2008-01-11,133.96005866327377,131.0659942626953,6703412,0.018553245077717717,0.05949872413342927,131.39161237080893,128.7775689987909,0,1.0,1,0.0,0.01838323325418329,1.9193379490313698,5.816444141651552,-0.0,1.9575593807423117,6.082021437618958
2008-01-14,131.37518006582377,131.4954071044922,5100792,0.003276310107839242,0.027144520921643434,131.80454190572104,128.74117460704986,1,1.0,1,1.0,0.003270954698012007,1.9226089037293819,5.8387769264923675,0.016595679462331158,1.974155060204643,6.200533065847264
2008-01-15,133.57363239126917,132.07937622070312,6430700,0.004440984891182387,0.041323367962332824,132.3720499674479,128.78902253650483,2,1.0,0,1.0,0.004431152816430058,1.927040056545812,5.869147831497087,-0.03626779193622369,1.9378872682684192,5.944064516381317
2008-01-16,128.81600744419794,128.8074188232422,6286793,-0.024772659374114103,0.03382172028259767,132.48726908365884,128.83073352632067,1,1.0,1,0.0,-0.025084665291456223,1.9019553912543556,5.6989807720769745,0.0,1.9378872682684192,5.944064516381317
2008-01-17,128.81600823316916,126.52307891845703,4588343,-0.01773453676546277,0.033750937201988185,132.11942609151205,129.11617315383185,2,1.0,0,1.0,-0.01789367800060814,1.8840617132537476,5.580177451283448,-0.01796032757908396,1.9199269406893351,5.820460152970455
2008-01-18,126.52308300800338,122.68437957763672,4087243,-0.03033991405863845,0.04445699832202443,130.98512903849283,129.2151369367327,3,1.0,0,0.0,-0.03080969576312577,1.8532520174906217,5.380535432920917,-0.0,1.9199269406893351,5.820460152970455
2008-01-21,122.63283921893894,112.26744079589844,6548014,-0.08490843591988229,0.12375419086571715,129.01066716512045,128.912112281436,3,1.0,0,0.0,-0.08873114868037194,1.7645208688102498,4.838774148980213,-0.0,1.9199269406893351,5.820460152970455
2008-01-22,109.0642333650835,111.79512786865234,7404746,-0.004207033881753475,0.30065973302081295,127.13925743103027,128.4275185721261,3,0.0,0,0.0,-0.004215908347659516,1.7603049604625902,4.814210228307546,0.0,1.9199269406893351,5.820460152970455
2008-01-23,116.79318655893677,113.16057586669922,5487354,0.012213841730662311,0.11111112495671338,125.32796223958333,127.84232548304966,3,0.0,0,0.0,0.012139854601259903,1.77244481506385,4.885224071824893,-0.0,1.9199269406893351,5.820460152970455
2008-01-24,115.59090633692983,113.10905456542969,6015239,-0.0004552937352512165,0.07503879301219007,123.6626574198405,127.07720039004371,3,0.0,0,0.0,-0.00045539741291428395,1.7719894176509359,4.882544566174442,-0.0,1.9199269406893351,5.820460152970455
2008-01-25,114.57755470882523,122.02311706542969,6360221,0.07880945105808057,0.07646178576054519,122.80746332804362,126.86209869384766,0,0.0,1,0.0,0.07585807295889373,1.8478474906098297,5.346144674259344,0.0,1.9199269406893351,5.820460152970455
2008-01-28,121.08705083716903,122.41813659667969,3236148,0.003237251602400848,0.1040298985148076,122.28575897216797,126.72632998511905,1,0.0,1,0.0,0.0032320229846274874,1.851079513594457,5.366688741275158,0.0,1.9199269406893351,5.820460152970455
2008-01-29,123.68055600973085,122.9420166015625,2645856,0.004279431295452607,0.052068397531887634,121.60876083374023,126.51286461239769,2,0.0,0,0.0,0.004270300569620317,1.8553498141640774,5.393934548322976,0.0,1.9199269406893351,5.820460152970455
2008-01-30,124.33320993936509,119.70442199707031,3410791,-0.026334321609387312,0.05486336806905223,120.62617874145508,125.97797066824776,1,0.0,1,0.0,-0.026687280267526866,1.8286625338965505,5.225554619578067,-0.0,1.9199269406893351,5.820460152970455
2008-01-31,121.77405299789068,120.13380432128906,7490729,0.003587021407022606,0.04864553935755245,119.6307144165039,125.20834495907738,2,0.0,0,0.0,0.0035806033888687674,1.8322431372854193,5.247885817269082,-0.0,1.9199269406893351,5.820460152970455
2008-02-01,121.60232162604865,129.4171600341797,7390604,0.07727513305133482,0.076487259153726,119.68152618408203,124.89673432849702,0,0.0,1,0.0,0.07443482799248557,1.906677965277905,5.730692025088098,0.0,1.9199269406893351,5.820460152970455
2008-02-04,131.39231712104637,132.25108337402344,6396019,0.021897585599122138,0.04482756945578248,120.15885988871257,124.80145045689174,0,0.0,1,0.0,0.02166127697458189,1.9283392422524868,5.878077929848793,0.0,1.9199269406893351,5.820460152970455
2008-02-05,132.25112375298625,129.5030517578125,4576450,-0.020778896823394177,0.03892613203132789,120.72708257039388,124.54463777087983,1,0.0,1,0.0,-0.020997816009607383,1.9073414262428794,5.735159058201201,-0.0,1.9199269406893351,5.820460152970455
2008-02-06,126.05933588201694,126.40283966064453,3378881,-0.02393929760794955,0.057500641734320235,121.90503247578938,124.22607240222749,3,0.0,0,0.0,-0.024230499429255797,1.8831109268136237,5.573924081070046,0.0,1.9199269406893351,5.820460152970455
2008-02-07,127.09848125239071,122.82178497314453,2758557,-0.028330492393320528,0.07284577618035182,122.8239205678304,123.77542186918713,3,0.0,0,0.0,-0.02873954508946908,1.8543713817241545,5.387681574897023,-0.0,1.9199269406893351,5.820460152970455
2008-02-08,123.14811496440483,122.10900115966797,1502333,-0.005803398913575619,0.047270610017495995,123.5696226755778,123.46258435930524,1,1.0,1,0.0,-0.005820304069689584,1.848551077654465,5.350611310584998,-0.0,1.9199269406893351,5.820460152970455
2008-02-11,121.48209796503059,120.37427520751953,2940537,-0.014206372467825967,0.05664237703672703,124.17505772908528,122.95345488048736,2,1.0,0,1.0,-0.014308248992075624,1.8342428286623893,5.26039216090844,-0.009161059185630864,1.9107658815037043,5.7582628454354525
2008-02-12,120.37427543727378,119.18058013916016,2793739,-0.009916529643077876,0.031583556598093754,123.93817965189616,122.36703454880487,1,1.0,1,0.0,-0.00996602591584359,1.8242768027465457,5.198310796467498,-0.0,1.9107658815037043,5.7582628454354525
2008-02-13,120.22829137875401,122.770263671875,2951960,0.030119701788021036,0.028428550173289047,123.9675235748291,121.92374347505115,2,1.0,0,1.0,0.02967501081724207,1.8539518135637878,5.385002069246571,0.033849070303197046,1.9446149518069014,5.990939488102767
2008-02-14,124.36756737784155,125.92194366455078,2920008,0.02567136290510219,0.03083637874084122,124.21585083007812,121.78633989606585,1,1.0,1,0.0,0.02534738637931947,1.8792991999431072,5.548913774516028,0.0,1.9446149518069014,5.990939488102767
2008-02-15,124.5221477755197,129.13375854492188,2858118,0.025506395366062584,0.057342563422151605,125.00162887573242,121.91065797351655,2,1.0,0,1.0,0.025186534850260053,1.9044857347933672,5.715952958467087,-0.0013112354272797673,1.9433037163796216,5.98177872784523
2008-02-18,124.35897692495428,125.84465789794922,2200760,-0.02547049419171421,0.04274568193192896,125.4775333404541,122.06114741734096,1,1.0,1,0.0,-0.02580048259828971,1.8786852521950776,5.544894317646626,0.0,1.9433037163796216,5.98177872784523
2008-02-19,127.09845963618552,127.0383529663086,4935313,0.009485464765038865,0.021357568423324924,125.27929941813152,122.7645241873605,2,1.0,0,1.0,0.009440760217407375,1.888126012412485,5.606975682087566,-0.0016226993303209522,1.9416810170493006,5.970458587255355
2008-02-20,126.89238429522693,121.99737548828125,2447949,-0.03968075278309258,0.05542860886906875,124.42482376098633,123.25034550258091,3,1.0,0,0.0,-0.04048950061820085,1.8476365117942841,5.344805913402745,-0.0,1.9416810170493006,5.970458587255355
2008-02-21,122.80460375405352,121.61090850830078,2500190,-0.003167830278591466,0.036689358733954736,123.76714515686035,123.65274229503814,1,1.0,1,0.0,-0.003172858474717743,1.8444636533195664,5.324706645118481,-0.0,1.9416810170493006,5.970458587255355
2008-02-22,121.68820616707642,119.54985809326172,4069537,-0.016947907390218897,0.026811593784782373,123.19606335957845,123.95944722493489,2,0.0,0,1.0,-0.017093166739807708,1.8273704865797586,5.2175161026267105,-0.011927013758308168,1.9297540032909926,5.8878156531753225
2008-02-25,120.24545024582747,121.2330322265625,2521251,0.014079265004126817,0.028776970174830163,123.06366729736328,123.9218241373698,1,0.0,1,0.0,0.013981072729337754,1.8413515593090963,5.305054159503017,0.0,1.9297540032909926,5.8878156531753225
2008-02-26,121.94582986540927,120.94107055664062,3714271,-0.0024082683123544113,0.019781471028693876,122.96633974711101,123.85148765927269,2,0.0,0,0.0,-0.002411172854701827,1.8389403864543945,5.289869897363008,-0.0,1.9297540032909926,5.8878156531753225
2008-02-27,121.10422021602754,121.57655334472656,5043067,0.005254482907758984,0.018368770503708776,123.06652959187825,123.78646559942337,1,0.0,1,0.0,0.005240726280710922,1.8441811127351053,5.322919911230729,-0.0,1.9297540032909926,5.8878156531753225
2008-02-28,121.08707177496765,121.91148376464844,5802862,0.002754893198626762,0.016421409134937504,123.29410489400227,123.89156377883185,2,0.0,0,0.0,0.0027511054353529835,1.8469322181704584,5.340338880289641,0.0,1.9297540032909926,5.8878156531753225
2008-02-29,121.91147035329955,120.28839874267578,9128636,-0.01331363520360429,0.041818472084703684,123.08728281656902,123.89892541794549,1,0.0,1,0.0,-0.013403056210753756,1.8335291619597047,5.2559259213702365,-0.0,1.9297540032909926,5.8878156531753225
2008-03-03,120.28840380662743,119.38668060302734,3717396,-0.007496301796962257,0.036423401878779904,122.54267756144206,123.42128354027157,2,0.0,0,0.0,-0.007524540278577234,1.8260046216811274,5.209029612644206,0.0,1.9297540032909926,5.8878156531753225
2008-03-04,120.74354440315985,120.60614013671875,4478580,0.010214368366151527,0.02694655002520996,121.8320426940918,122.86676243373326,1,0.0,1,0.0,0.010162554239272866,1.8361671759204004,5.272450928304097,0.0,1.9297540032909926,5.8878156531753225
2008-03-05,120.74355264916255,120.97541809082031,3383989,0.0030618503641932637,0.017071485544685405,121.42627271016438,122.46068464006696,2,0.0,0,0.0,0.0030571724466568243,1.8392243483670572,5.291656234463309,-0.0,1.9297540032909926,5.8878156531753225
2008-03-07,120.41720819408265,115.38479614257812,2986469,-0.046212875611185034,0.06550156883300562,120.45514297485352,121.93601590111142,3,0.0,0,0.0,-0.047314772486949486,1.7919095758801076,5.000900707511719,-0.0,1.9297540032909926,5.8878156531753225
2008-03-10,115.50503462627465,115.90007019042969,2751606,0.004465701418884027,0.1439548407703386,119.94703420003255,121.60641043526786,3,0.0,0,0.0,0.004455759760964934,1.7963653356410725,5.027698938315836,0.0,1.9297540032909926,5.8878156531753225
2008-03-11,115.93440833481952,112.20733642578125,4872478,-0.03186135917416688,0.038301712566475965,119.16340319315593,121.13490259079705,1,0.0,1,0.0,-0.03237997796750774,1.7639853576735647,4.83564825744841,-0.0,1.9297540032909926,5.8878156531753225
2008-03-12,114.90387949370832,110.79894256591797,8750288,-0.012551709226204188,0.04809648437792369,118.43416023254395,120.67893436976841,2,0.0,0,0.0,-0.01263114735126169,1.751354210322303,4.762400897374513,-0.0,1.9297540032909926,5.8878156531753225
2008-03-13,109.92300766715594,106.71977996826172,4636185,-0.036815898267525626,0.09907995375296874,117.22472254435222,120.08556293305897,3,0.0,0,0.0,-0.03751071024021844,1.7138435000820846,4.550252932160075,-0.0,1.9297540032909926,5.8878156531753225
2008-03-14,107.17492434988105,109.51937866210938,2572245,0.026233175280910848,0.03365387713507739,116.27291488647461,119.45456840878441,0,0.0,1,0.0,0.025894987283155278,1.73973848736524,4.69585369018282,0.0,1.9297540032909926,5.8878156531753225
2008-03-17,107.34668130464804,104.66730499267578,4033244,-0.0443033345213113,0.05459719129783602,114.86381085713704,118.44244275774274,1,0.0,1,0.0,-0.04531471180399547,1.6944237755612446,4.443508378762205,-0.0,1.9297540032909926,5.8878156531753225
2008-03-18,104.66729765371551,106.3934326171875,6948718,0.016491564625959354,0.046901215871247404,113.57063992818196,117.3595700945173,2,0.0,0,0.0,0.016357055602210062,1.7107808311634547,4.5332803489825135,0.0,1.9297540032909926,5.8878156531753225
2008-03-19,108.73789059795503,111.75218200683594,5817860,0.05036729483980151,0.03639244812336995,112.85928853352864,116.6884998139881,0,0.0,1,0.0,0.04913990761139842,1.7599207387748532,4.811976711750996,0.0,1.9297540032909926,5.8878156531753225
2008-03-24,111.97548079756362,113.90772247314453,5568938,0.019288576093992926,0.02760946017881949,112.40270868937175,116.063231695266,1,0.0,1,0.0,0.019104909530084625,1.7790256483049378,4.92408146681212,0.0,1.9297540032909926,5.8878156531753225
2008-03-25,115.07563255250305,116.81035614013672,2908533,0.025482325552391938,0.022387994957650204,112.08639335632324,115.81623077392578,2,0.0,0,0.0,0.025163063425550344,1.8041887117304882,5.075040839348318,0.0,1.9297540032909926,5.8878156531753225
2008-03-26,118.51073348569035,116.57849884033203,9343419,-0.001984903628977297,0.06597038150366341,111.71998341878255,115.57659221830822,1,0.0,1,0.0,-0.001986876160808059,1.8022018355696803,5.0629824687401115,-0.0,1.9297540032909926,5.8878156531753225
2008-03-27,115.07563914015668,112.55943298339844,21297491,-0.03447518965258056,0.07201396582878217,111.4845364888509,115.24371483212425,3,0.0,0,0.0,-0.03508348055359846,1.7671183550160818,4.853959998270025,-0.0,1.9297540032909926,5.8878156531753225
2008-03-28,112.32755957971257,110.96211242675781,11992442,-0.014190907987926882,0.03301211244240432,111.07304000854492,114.75462341308594,1,0.0,1,0.0,-0.014292561775025145,1.7528257932410567,4.77088699056957,-0.0,1.9297540032909926,5.8878156531753225
2008-03-31,110.0947520279971,106.95164489746094,6071796,-0.03614267466243526,0.04478825607513892,110.63506571451823,114.08846028645833,1,0.0,1,0.0,-0.03681199808694328,1.7160137951541135,4.5623116995557345,-0.0,1.9297540032909926,5.8878156531753225
2008-04-01,107.34667582047537,107.89628601074219,3258634,0.008832413135739126,0.03291341939461678,110.39317766825359,113.43701898484002,2,0.0,0,0.0,0.008793635540724773,1.7248074306948382,4.611440334475966,0.0,1.9297540032909926,5.8878156531753225
2008-04-02,110.26650801184869,109.19304656982422,5036429,0.012018583836638452,0.017432617394962158,110.59928321838379,112.83137911841983,1,0.0,1,0.0,0.011946934171606442,1.7367543648664447,4.67888190058016,-0.0,1.9297540032909926,5.8878156531753225
2008-04-03,109.922989473267,108.06803894042969,4592998,-0.010302923718454315,0.04830253508914306,110.47833824157715,112.24945722307477,2,0.0,0,0.0,-0.010356366230014881,1.72639799863643,4.620372813552373,-0.0,1.9297540032909926,5.8878156531753225
2008-04-04,108.20544777127311,105.23409271240234,3799920,-0.02622372216441804,0.05178128179352459,110.52557055155437,111.57552446637835,1,0.0,1,0.0,-0.02657369593733969,1.6998243026990902,4.472985718429326,-0.0,1.9297540032909926,5.8878156531753225
2008-04-07,105.62913634300922,108.55754852294922,5597790,0.03158155047366318,0.03378108867782892,110.70591354370117,111.0017820085798,2,0.0,0,0.0,0.03109311048519423,1.7309174131842844,4.64583109313754,0.0,1.9297540032909926,5.8878156531753225
2008-04-08,109.08139500830625,108.13674926757812,2530488,-0.003876278168552516,0.02106109277421675,110.40462748209636,110.39041682652065,1,1.0,1,0.0,-0.0038838104057708875,1.7270336027785136,4.623946281327876,-0.0,1.9297540032909926,5.8878156531753225
2008-04-09,106.83140943585366,108.50601959228516,1844376,0.003414845805964628,0.02053140584420654,109.95448557535808,110.06285603841145,2,0.0,0,1.0,0.0034090284598235414,1.7304426312383372,4.64315119069964,-0.0032205434252381105,1.9265334598657544,5.865668825311722
2008-04-10,106.48790767065894,107.05469512939453,12419451,-0.013375520255410889,0.0355412005680078,109.14151382446289,109.6416477021717,1,0.0,1,0.0,-0.01346577826186708,1.7169768529764702,4.567671107644091,0.0,1.9265334598657544,5.865668825311722
2008-04-11,108.89244979685981,106.90868377685547,1673714,-0.0013638948984215915,0.025020190893028316,108.33569590250652,109.3893309093657,2,0.0,0,0.0,-0.00136482584964459,1.7156120271268256,4.560077389424285,-0.0,1.9265334598657544,5.865668825311722
2008-04-15,105.97264020687034,107.0976333618164,3418128,0.0017673923042147432,0.052465548971315945,107.88054593404134,109.21307809012276,1,0.0,1,0.0,0.0017658323042537313,1.7173778594310793,4.5699042274131925,0.0,1.9265334598657544,5.865668825311722
2008-04-16,108.20546593040399,105.38009643554688,4550343,-0.016037113728433527,0.03515942855185905,107.41537793477376,109.14928363618397,2,0.0,0,0.0,-0.01616709984488785,1.7012107595861914,4.480579039861684,-0.0,1.9265334598657544,5.865668825311722
2008-04-17,106.65966498298998,106.04993438720703,3572607,0.006356399114417544,0.01513426352635494,107.34023539225261,108.98407200404576,1,0.0,1,0.0,0.006336282411094159,1.7075470419972856,4.515415787617156,-0.0,1.9265334598657544,5.865668825311722
2008-04-21,106.48789630395548,106.8399887084961,1883211,0.007449833192771482,0.01903223262726428,107.25221061706543,109.08753313337054,2,0.0,0,0.0,0.00742222024192,1.7149692622392056,4.556504715223682,0.0,1.9265334598657544,5.865668825311722
2008-04-22,107.3466894302899,108.68637084960938,2685411,0.01728175155606748,0.027022609741423453,107.20998764038086,109.19672066824776,1,0.0,1,0.0,0.01713412054212488,1.7321033827813306,4.6525308492322965,0.0,1.9265334598657544,5.865668825311722
2008-04-23,108.72070862900128,109.14151000976562,1415196,0.004187637848226844,0.010359825395706013,107.29944356282552,109.07240295410156,2,0.0,0,0.0,0.004178894094801875,1.7362822768761323,4.67620160135481,0.0,1.9265334598657544,5.865668825311722
2008-04-24,109.57948343742083,110.11192321777344,4902458,0.008891330236506567,0.04225128587178495,107.70592943827312,108.8916506086077,1,0.0,1,0.0,0.008852035112001777,1.7451343119881342,4.726670584281444,0.0,1.9265334598657544,5.865668825311722
2008-04-25,110.97070191330401,109.80277252197266,3172718,-0.002807604179152823,0.03235458199296448,107.8096981048584,108.55795615059989,2,0.0,0,0.0,-0.002811552892447352,1.742322759095687,4.710592360016384,-0.0,1.9265334598657544,5.865668825311722
2008-04-28,110.61860290401147,108.9096450805664,1729384,-0.008133924316232832,0.03333334814945288,107.8741060892741,108.1927726382301,1,0.0,1,0.0,-0.008167185162213108,1.7341555739334737,4.664142833959153,-0.0,1.9265334598657544,5.865668825311722
2008-04-29,109.23597661746957,109.89723205566406,1437896,0.00906794778705855,0.02699922240080821,107.99004046122234,108.06600116548084,2,0.0,0,0.0,0.009027080815774299,1.743182654749248,4.7155049854359365,0.0,1.9265334598657544,5.865668825311722
2008-04-30,110.42109495943073,114.13099670410156,4623536,0.038524761445247746,0.04059727594411178,108.57973225911458,108.21690041678292,0,1.0,1,0.0,0.03780120752137037,1.7809838622706182,4.935693451538979,0.0,1.9265334598657544,5.865668825311722
2008-05-02,114.74929414253737,118.77694702148438,5075624,0.04070717378757327,0.04026354188305814,109.56875419616699,108.78001004173642,0,1.0,1,1.0,0.039900456870909,1.8208843191415272,5.1773187564205365,0.04664253200577392,1.9731759918715284,6.193486701939703
2008-05-05,120.22827527423479,117.8237075805664,8766882,-0.008025458347111325,0.04633784396910556,110.46259371439616,109.25274440220424,1,1.0,1,1.0,-0.008057835682943744,1.8128264834585834,5.127742942044054,-0.024585385805577967,1.9485906060659504,6.018788368532236
2008-05-06,117.30845625056169,117.042236328125,3871323,-0.006632546781020654,0.02746844928156844,111.43443870544434,109.62651534307571,2,1.0,0,1.0,-0.006654639862538689,1.8061718435960448,5.087100400318878,-0.002271987200192863,1.9463186188657575,6.0028598727191795
2008-05-07,117.04223547909628,116.74166107177734,3044388,-0.002568092218479201,0.026568592672203684,112.32541592915852,110.03954496837798,1,1.0,1,0.0,-0.002571395423803036,1.8036004481722416,5.071468165147717,-0.0,1.9463186188657575,6.0028598727191795
2008-05-08,116.79317395029436,114.86951446533203,4259559,-0.016036662398475232,0.029912926297143372,112.99454307556152,110.49837457566034,2,1.0,0,1.0,-0.01616664115903589,1.7874338070132056,4.9741020799201525,-0.007380032088152967,1.9389385867776046,5.951368778816748
2008-05-09,115.93440933178965,114.96400451660156,1974298,0.0008225859725214946,0.021179989525740073,113.51767921447754,110.8034439086914,1,1.0,1,0.0,0.0008222478340996428,1.7882560548473052,4.979016292489506,0.0,1.9389385867776046,5.951368778816748
2008-05-12,116.79319437463009,114.92106628417969,2305346,-0.0003734928389318437,0.028355365215666062,113.99930890401204,111.12650662376767,2,1.0,0,1.0,-0.0003735626047541079,1.7878824922425511,4.976783172720404,-0.007602398308548242,1.9313361884690563,5.898722078728259
